pt,Assigned_Topic
Tinnitus,Other
Drug ineffective,Other
Drug ineffective,Other
Intentional product use issue,Other
Fungal skin infection,Infectious
Peripheral swelling,Other
Drug ineffective,Other
Pain,Musculoskeletal
Drug ineffective,Other
Intentional product misuse,Other
Administration site irritation,Other
Rash,Dermatological
Rash,Dermatological
Dysphonia,Other
Breast cancer,Other
Asthenia,Other
Dyspnoea,Respiratory
Arthralgia,Musculoskeletal
Intentional product use issue,Other
Productive cough,Other
Pain,Musculoskeletal
Stomatitis,Other
Infection,Infectious
Fatigue,Other
Pruritus,Other
Weight increased,Other
Injection site pain,Musculoskeletal
Cough,Other
Weight increased,Other
Acne,Other
Urticaria,Dermatological
Injection site indentation,Other
No adverse event,Other
Intentional product misuse,Other
Pharyngeal swelling,Other
Pharyngeal swelling,Other
Intentional product use issue,Other
Pain,Musculoskeletal
Fatigue,Other
Abdominal distension,Digestive
No adverse event,Other
Palpitations,Other
Pruritus,Other
Arthralgia,Musculoskeletal
Malaise,Other
Arthralgia,Musculoskeletal
Dyspnoea,Respiratory
Weight increased,Other
Blood immunoglobulin E increased,Circulatory
No adverse event,Other
Therapy non-responder,Other
Therapy non-responder,Other
Medication error,Other
Allergy to animal,Allergic
Drug ineffective,Other
Malaise,Other
Palpitations,Other
Abdominal pain upper,Digestive
Cough,Other
Drug ineffective,Other
Gait inability,Other
No adverse event,Other
Injection site pain,Musculoskeletal
Burning sensation,Other
Arthralgia,Musculoskeletal
Abdominal discomfort,Digestive
Asthma,Respiratory
Gastric disorder,Other
Needle issue,Other
Needle issue,Other
Drug ineffective,Other
Intentional product misuse,Other
Cough,Other
Erythema,Other
Product quality issue,Other
Paraesthesia,Other
Needle issue,Other
Needle issue,Other
Pruritus,Other
Arthralgia,Musculoskeletal
Intentional product use issue,Other
Drug ineffective,Other
Asthma,Respiratory
Asthma,Respiratory
Drug ineffective,Other
Tremor,Other
Palpitations,Other
Drug ineffective,Other
Ill-defined disorder,Other
Ear pain,Musculoskeletal
Pregnancy,Other
Therapeutic product effect decreased,Other
Psoriasis,Other
Rash,Dermatological
Anxiety,Neurological
Atypical teratoid/rhabdoid tumour of CNS,Other
Urticaria,Dermatological
Blood pressure increased,Circulatory
Fatigue,Other
Hyperhidrosis,Other
Intentional product use issue,Other
Intentional product use issue,Other
Intentional product misuse,Other
Injection site bruising,Other
Drug interaction,Other
Abdominal pain upper,Digestive
Intentional product use issue,Other
Heart rate decreased,Other
Chest pain,Musculoskeletal
Pregnancy,Other
Rash,Dermatological
Dermatitis acneiform,Dermatological
Protein urine present,Other
Urticaria,Dermatological
Intentional product use issue,Other
Intentional product misuse,Other
Fatigue,Other
Sinusitis,Other
Nervousness,Other
Somnolence,Other
Somnolence,Other
Intentional product misuse,Other
Injection site irritation,Other
Abdominal pain,Digestive
Breast cancer,Other
Medication error,Other
Influenza,Infectious
Influenza like illness,Infectious
Intentional product use issue,Other
Malaise,Other
Intentional product use issue,Other
Dizziness,Neurological
Pregnancy,Other
No adverse event,Other
Fatigue,Other
Fatigue,Other
Hypersensitivity,Allergic
Hypersensitivity,Allergic
Pregnancy,Other
Drug ineffective,Other
Discomfort,Other
Drug ineffective,Other
Pain,Musculoskeletal
Alopecia,Other
Alopecia,Other
No adverse event,Other
Dizziness,Neurological
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Pain,Musculoskeletal
Alopecia,Other
Gastrointestinal neoplasm,Other
Influenza,Infectious
Leukocytosis,Other
Blood pressure increased,Circulatory
Peripheral swelling,Other
Intentional product misuse,Other
Intentional product misuse,Other
Injection site bruising,Other
Drug ineffective,Other
Rash,Dermatological
Chest discomfort,Other
Drug ineffective,Other
Hot flush,Other
Weight increased,Other
Benign lung neoplasm,Other
Pruritus,Other
Injection site mass,Other
Urinary tract infection,Infectious
Migraine,Neurological
Infection parasitic,Infectious
Vitiligo,Other
Pruritus,Other
Pruritus,Other
Disorientation,Other
Breast cancer,Other
Dry mouth,Other
Chest discomfort,Other
Pregnancy,Other
Headache,Neurological
Arthralgia,Musculoskeletal
Chapped lips,Other
Injection site reaction,Other
Injection site reaction,Other
Needle issue,Other
Urticaria,Dermatological
Urticaria,Dermatological
Needle issue,Other
Lung neoplasm malignant,Other
Needle issue,Other
Needle issue,Other
Pain,Musculoskeletal
Drug hypersensitivity,Allergic
Device difficult to use,Other
Device difficult to use,Other
Device difficult to use,Other
Device difficult to use,Other
Intentional product use issue,Other
Needle issue,Other
Needle issue,Other
Pain in extremity,Musculoskeletal
Myalgia,Other
Idiopathic urticaria,Dermatological
No adverse event,Other
Urticaria,Dermatological
Upper respiratory tract infection,Infectious
Arthralgia,Musculoskeletal
Dyspnoea,Respiratory
Dyspnoea,Respiratory
Dyspnoea,Respiratory
Drug ineffective,Other
Drug ineffective,Other
Spinal pain,Musculoskeletal
Intentional product use issue,Other
Pruritus,Other
Alopecia,Other
Intentional product use issue,Other
Flushing,Other
Catheter site pain,Musculoskeletal
Catheter site pain,Musculoskeletal
Influenza,Infectious
No adverse event,Other
No adverse event,Other
Needle issue,Other
Device difficult to use,Other
Pregnancy,Other
Pregnancy,Other
Drug ineffective,Other
Dyspnoea,Respiratory
Feeling of body temperature change,Other
Drug hypersensitivity,Allergic
Erythema,Other
Device difficult to use,Other
Needle issue,Other
Needle issue,Other
Needle issue,Other
Needle issue,Other
Device difficult to use,Other
Device difficult to use,Other
Asthenia,Other
Back injury,Other
Off label use,Other
Off label use,Other
Intentional product use issue,Other
Lethargy,Other
Needle issue,Other
No adverse event,Other
Cough,Other
Urticaria,Dermatological
Intentional product use issue,Other
No adverse event,Other
No adverse event,Other
Anaemia,Other
Bronchospasm,Other
Injection site bruising,Other
Product quality issue,Other
Intentional product use issue,Other
Dyspnoea,Respiratory
Rash,Dermatological
Needle issue,Other
Intentional product misuse,Other
Pulmonary congestion,Other
Extra dose administered,Other
Injection site pain,Musculoskeletal
Drug hypersensitivity,Allergic
Dyspnoea,Respiratory
Respiratory disorder,Other
Asthenia,Other
Needle issue,Other
Intentional product misuse,Other
Drug ineffective,Other
Drug ineffective,Other
Abdominal pain,Digestive
Arthralgia,Musculoskeletal
Needle issue,Other
No adverse event,Other
Intentional product misuse,Other
Drug ineffective,Other
Flushing,Other
Intentional product use issue,Other
Nerve degeneration,Other
Nausea,Digestive
Alopecia,Other
Intentional product use issue,Other
No adverse event,Other
No adverse event,Other
Anxiety,Neurological
Condition aggravated,Other
Condition aggravated,Other
Inappropriate schedule of product administration,Other
Gingival pain,Musculoskeletal
Gingival pain,Musculoskeletal
Weight decreased,Other
Drug ineffective,Other
Intentional product use issue,Other
Treatment failure,Other
Condition aggravated,Other
No adverse event,Other
Rash erythematous,Dermatological
Intentional product use issue,Other
No adverse event,Other
Intentional product misuse,Other
Drug ineffective,Other
Intentional product misuse,Other
Influenza,Infectious
Intentional product misuse,Other
Thrombocytopenia,Other
Intentional product use issue,Other
Intentional product use issue,Other
Pruritus,Other
Drug ineffective,Other
Psoriasis,Other
Palpitations,Other
Urticaria,Dermatological
No adverse event,Other
Urticaria,Dermatological
No adverse event,Other
Dyspnoea,Respiratory
Intentional product misuse,Other
Intentional product use issue,Other
Pregnancy,Other
Asthma,Respiratory
Arthralgia,Musculoskeletal
Sinusitis,Other
Sinusitis,Other
Drug ineffective,Other
Migraine,Neurological
Migraine,Neurological
Pruritus,Other
Chest discomfort,Other
Headache,Neurological
Needle issue,Other
Headache,Neurological
Headache,Neurological
Fatigue,Other
Intentional product use issue,Other
Urticaria,Dermatological
Asthenia,Other
Intentional product use issue,Other
Arthralgia,Musculoskeletal
Insomnia,Other
No adverse event,Other
Herpes zoster,Other
Hypertension,Circulatory
Headache,Neurological
Condition aggravated,Other
Alopecia,Other
Rash,Dermatological
Drug ineffective,Other
No adverse event,Other
Nasopharyngitis,Other
Herpes zoster,Other
Injection site pain,Musculoskeletal
Intentional product misuse,Other
Pruritus,Other
Ill-defined disorder,Other
Dermatitis,Dermatological
Cough,Other
Intentional product misuse,Other
No adverse event,Other
Drug ineffective,Other
Injection site pain,Musculoskeletal
Arthralgia,Musculoskeletal
Taste disorder,Other
Bone pain,Musculoskeletal
Intentional product use issue,Other
Injection site pain,Musculoskeletal
Laryngitis,Other
Urticaria,Dermatological
Intentional product misuse,Other
No adverse event,Other
Headache,Neurological
Alopecia,Other
Nausea,Digestive
Urticaria,Dermatological
Urticaria,Dermatological
Eye disorder,Other
Rash,Dermatological
Drug ineffective,Other
Drug ineffective,Other
Drug ineffective,Other
Arthralgia,Musculoskeletal
Drug ineffective,Other
Breast cancer,Other
Malaise,Other
Intentional product use issue,Other
Injection related reaction,Other
Injection related reaction,Other
Urticaria,Dermatological
Drug ineffective,Other
Intentional product misuse,Other
Endometrial cancer,Other
Pregnancy,Other
Intentional product use issue,Other
Acne,Other
Arthritis,Musculoskeletal
Upper respiratory tract infection,Infectious
Back pain,Musculoskeletal
Back pain,Musculoskeletal
Intentional product use issue,Other
Intentional product use issue,Other
Drug ineffective,Other
Cough,Other
Asthma,Respiratory
Drug ineffective,Other
Drug ineffective,Other
Intentional product use issue,Other
Dizziness,Neurological
No adverse event,Other
Pain,Musculoskeletal
Drug ineffective,Other
Hypersensitivity,Allergic
Injection site dryness,Other
Injection site dryness,Other
Intentional product use issue,Other
Dermatitis atopic,Dermatological
Injection site discomfort,Other
Malaise,Other
Dyspepsia,Other
Fatigue,Other
Hypersensitivity,Allergic
Intentional product use issue,Other
Intentional product use issue,Other
Drug intolerance,Other
Drug intolerance,Other
Intentional product use issue,Other
Intentional product use issue,Other
Drug ineffective,Other
Increased viscosity of upper respiratory secretion,Other
Arthralgia,Musculoskeletal
Drug ineffective,Other
Drug ineffective,Other
Hypersensitivity,Allergic
No adverse event,Other
Injection site pain,Musculoskeletal
Alopecia,Other
Dizziness,Neurological
Intentional product use issue,Other
Intentional product use issue,Other
Asthma,Respiratory
Drug ineffective,Other
Alopecia,Other
Intentional product use issue,Other
Drug ineffective,Other
Intentional product use issue,Other
Drug ineffective,Other
Nasal congestion,Other
Pregnancy,Other
Amnesia,Other
Swelling,Other
Asthma,Respiratory
Breast cancer,Other
Alopecia,Other
Intentional product use issue,Other
Intentional product misuse,Other
Infection,Infectious
Malaise,Other
Intentional product use issue,Other
Swelling,Other
Asthma,Respiratory
Cough,Other
Malaise,Other
Intentional product use issue,Other
Drug ineffective,Other
Bronchitis,Respiratory
Intentional product use issue,Other
Anxiety,Neurological
Rash,Dermatological
No adverse event,Other
Heart rate increased,Other
Pregnancy,Other
Asthenia,Other
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Injection site swelling,Other
Oedema peripheral,Other
Product dispensing error,Other
Intentional product use issue,Other
Pain,Musculoskeletal
Alopecia,Other
Arthralgia,Musculoskeletal
Alopecia,Other
Intentional product use issue,Other
Lip pruritus,Other
Upper respiratory tract infection,Infectious
Intentional product use issue,Other
Drug ineffective,Other
Product quality issue,Other
Product quality issue,Other
Oedema peripheral,Other
Drug ineffective,Other
Viral infection,Infectious
Sinus congestion,Other
Intentional product use issue,Other
Urticaria,Dermatological
Urticaria,Dermatological
Headache,Neurological
Mass,Other
Drug ineffective,Other
Renal cell carcinoma,Other
Migraine,Neurological
Asthenia,Other
Pruritus,Other
Peripheral swelling,Other
Urticaria,Dermatological
Urticaria,Dermatological
Rash,Dermatological
Depression,Other
Malaise,Other
Urticaria,Dermatological
No adverse event,Other
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Dyspnoea,Respiratory
Dizziness,Neurological
Muscle spasms,Other
Flushing,Other
Peripheral swelling,Other
Sinusitis,Other
Contusion,Other
Arthralgia,Musculoskeletal
Weight increased,Other
Fatigue,Other
Drug ineffective,Other
Chest discomfort,Other
Intentional product use issue,Other
Pain in extremity,Musculoskeletal
No adverse event,Other
Intentional product use issue,Other
Alopecia,Other
Pruritus,Other
Ocular hyperaemia,Other
Lip swelling,Other
Measles,Other
Drug ineffective,Other
Headache,Neurological
Pregnancy,Other
Paraesthesia,Other
Rash,Dermatological
Insomnia,Other
Drug ineffective,Other
Lip swelling,Other
Lip swelling,Other
Herpes zoster,Other
Bone pain,Musculoskeletal
Anxiety,Neurological
Intentional product use issue,Other
Blood glucose increased,Circulatory
Pruritus,Other
Injection site pain,Musculoskeletal
Urticaria,Dermatological
Injection site pain,Musculoskeletal
Dry skin,Other
Dry skin,Other
Intentional product use issue,Other
Intentional product use issue,Other
Bone pain,Musculoskeletal
Intentional product use issue,Other
Drug ineffective,Other
Feeling hot,Other
Pyrexia,Other
Drug ineffective,Other
Anxiety,Neurological
Hypersensitivity,Allergic
Drug ineffective,Other
Drug withdrawal headache,Neurological
Blood pressure increased,Circulatory
Burning sensation,Other
Burning sensation,Other
Intentional product use issue,Other
Dyspnoea,Respiratory
Hypersensitivity,Allergic
Hypersensitivity,Allergic
Swelling face,Other
Back pain,Musculoskeletal
Fatigue,Other
Intentional product use issue,Other
Conjunctivitis bacterial,Other
No adverse event,Other
No adverse event,Other
Drug ineffective,Other
Alopecia,Other
Back pain,Musculoskeletal
No adverse event,Other
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Drug ineffective,Other
Alopecia,Other
Bone marrow disorder,Other
Weight increased,Other
Chills,Other
Feeling abnormal,Other
Injection site reaction,Other
Arthralgia,Musculoskeletal
Oedema peripheral,Other
Drug ineffective,Other
Drug ineffective,Other
Chest discomfort,Other
Weight decreased,Other
Drug ineffective,Other
Intentional product use issue,Other
Drug ineffective,Other
Pruritus,Other
Injection site pain,Musculoskeletal
Hypersensitivity,Allergic
Pruritus,Other
Pruritus,Other
Pain in jaw,Musculoskeletal
Injection site pain,Musculoskeletal
Urticaria,Dermatological
Dizziness,Neurological
Drug ineffective,Other
Weight increased,Other
Injection site swelling,Other
Anaphylactic reaction,Allergic
Dyspnoea,Respiratory
Dyspnoea,Respiratory
Back pain,Musculoskeletal
Back pain,Musculoskeletal
Back pain,Musculoskeletal
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Ankle fracture,Musculoskeletal
Back pain,Musculoskeletal
Back pain,Musculoskeletal
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Anaemia,Other
Asthma,Respiratory
Malaise,Other
Drug ineffective,Other
Thrombosis,Circulatory
Asthma-chronic obstructive pulmonary disease overlap syndrome,Respiratory
Onychoclasis,Other
Nasopharyngitis,Other
Arthralgia,Musculoskeletal
Anaphylactic shock,Allergic
Anaemia,Other
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Allergy to animal,Allergic
Anxiety,Neurological
Application site erythema,Other
Bronchitis,Respiratory
Cerebrovascular accident,Other
Death,Other
Anaphylactic reaction,Allergic
Asthenia,Other
Poisoning,Other
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Alopecia,Other
Alopecia,Other
Depression,Other
Abdominal distension,Digestive
Arrhythmia,Other
Abortion missed,Other
Asthma,Respiratory
Eye swelling,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma-chronic obstructive pulmonary disease overlap syndrome,Respiratory
Angioedema,Allergic
Transient ischaemic attack,Other
Asthmatic crisis,Respiratory
Death,Other
Viral infection,Infectious
Breast cancer,Other
Autoimmune pancreatitis,Other
Chest pain,Musculoskeletal
Influenza,Infectious
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Sepsis,Other
Sepsis,Other
Lower respiratory tract infection,Infectious
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Acne,Other
Abdominal pain,Digestive
Flushing,Other
Asthma,Respiratory
Cardiac disorder,Other
Balance disorder,Other
Back injury,Other
Asthma,Respiratory
Coronary artery dissection,Other
Asthmatic crisis,Respiratory
Asthmatic crisis,Respiratory
Anaphylactic reaction,Allergic
Asthma,Respiratory
Foetal exposure during pregnancy,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Pneumonia,Infectious
Pneumonia,Infectious
Pneumonia,Infectious
Cardiac septal defect,Other
Anaphylactic shock,Allergic
Angioedema,Allergic
Adverse event,Other
Sepsis,Other
Exposure during pregnancy,Other
Asthma,Respiratory
Injection site erythema,Other
Hospitalisation,Other
Sinusitis,Other
Musculoskeletal stiffness,Other
Acne,Other
Acne,Other
Acne,Other
Chest pain,Musculoskeletal
Corona virus infection,Infectious
Anaphylactic reaction,Allergic
Blood pressure increased,Circulatory
Blood pressure increased,Circulatory
Influenza,Infectious
Haemorrhage in pregnancy,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Anaphylactic reaction,Allergic
Blood immunoglobulin E increased,Circulatory
Cough,Other
Angioedema,Allergic
Back injury,Other
Hospitalisation,Other
Lymphadenopathy,Other
Death,Other
Urticaria,Dermatological
Asthma,Respiratory
Asthma,Respiratory
Chills,Other
Chills,Other
Chills,Other
Chills,Other
Chills,Other
Bone disorder,Other
Gastric disorder,Other
Musculoskeletal stiffness,Other
Bladder disorder,Other
Asphyxia,Other
Asphyxia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Anaphylactic reaction,Allergic
Pulmonary function test abnormal,Other
Obstructive airways disorder,Other
Obstructive airways disorder,Other
Obstructive airways disorder,Other
Obstructive airways disorder,Other
Obstructive airways disorder,Other
Urticaria,Dermatological
Death,Other
Monoclonal immunoglobulin increased,Other
Feeling of despair,Other
Anaphylactic shock,Allergic
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Anxiety,Neurological
Death,Other
Middle insomnia,Other
Anxiety,Neurological
Infusion site extravasation,Other
Decreased immune responsiveness,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Chest discomfort,Other
Chest discomfort,Other
Chest discomfort,Other
Chills,Other
Chills,Other
Chills,Other
Leukocytosis,Other
Leukocytosis,Other
Cardiac fibrillation,Other
Anaphylactic reaction,Allergic
Hyperpyrexia,Other
Blood immunoglobulin E increased,Circulatory
Rash,Dermatological
Cystic fibrosis pancreatic,Other
Cystic fibrosis pancreatic,Other
Asthma,Respiratory
Blood pressure systolic increased,Circulatory
Blood pressure systolic increased,Circulatory
Thrombosis,Circulatory
Systemic lupus erythematosus,Other
Systemic lupus erythematosus,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Anaphylactic reaction,Allergic
Anaphylactic reaction,Allergic
Asthma-chronic obstructive pulmonary disease overlap syndrome,Respiratory
Pneumonia,Infectious
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Upper respiratory tract infection,Infectious
Expired product administered,Other
Expired product administered,Other
Expired product administered,Other
Bronchitis,Respiratory
Anxiety,Neurological
Pneumonia,Infectious
Pneumonia,Infectious
Drug ineffective,Other
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Sinusitis,Other
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Bronchitis,Respiratory
Mast cell activation syndrome,Other
Mast cell activation syndrome,Other
Abdominal distension,Digestive
Abdominal distension,Digestive
Lymphoma,Other
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Corona virus infection,Infectious
Inappropriate schedule of product administration,Other
Cholangitis,Other
Drug ineffective,Other
Urinary tract infection,Infectious
Anxiety,Neurological
Pain,Musculoskeletal
Anaphylactic reaction,Allergic
Respiratory tract infection bacterial,Infectious
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Adrenal insufficiency,Other
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Allergy to animal,Allergic
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Anxiety,Neurological
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
